Macroporosity,Vugs,Count,Sample,Grid,R,P_Area_100,WAv_Lx,Alignment,Alignment2,Eccent,keq_simulation,WAv_ly,Lx_norm,Ly_norm,Perimeter,EquivDiameter,Major,Minor,DifMajorMinor,Av_Area,Std_area,var_Area,Std_Lx,var_Lx
0.35,263,111,aleatory,grid-23,r2,0.325426,6.62122,0.465065,0.342975,0.648507,2.43479,6.38767,0.0662122,0.127753,0.192283,229.256,346.201,190.412,155.788,0.293176,23951,5.7365e+08,0.0271527,0.000737266
0.35,263,53,aleatory,grid-29,r2,0.350205,17.2654,0.632516,0.592601,0.742807,4.22557,14.2356,0.172654,0.284713,0.865188,428.162,812.706,476.415,336.291,0.660765,84273.3,7.10199e+09,0.0710797,0.00505233
0.35,263,249,aleatory,grid-30,r2,0.349266,3.34857,0.54335,0.056215,0.16884,2.7421,3.0688,0.0334857,0.061376,0.077282,129.791,148.371,123.261,25.1102,0.140267,4286.77,1.83764e+07,0.00927257,8.59806e-05
0.35,263,263,aleatory,grid-40,r2,0.348543,2.93908,0.547641,0.01,0.0983345,2.15721,2.93382,0.0293908,0.0586765,0.0651914,121.995,122.342,121.694,0.647961,0.132526,26.8583,721.367,0.000165662,2.74438e-08
0.36,270,149,aleatory,grid-15,r2,0.311277,4.61126,0.499271,0.349938,0.540149,2.30211,4.40943,0.0461126,0.0881885,0.11088,172.926,223.688,147.984,75.704,0.20891,11967.5,1.43221e+08,0.0141115,0.000199133
0.36,270,135,aleatory,grid-23,r2,0.337394,5.24148,0.483083,0.309332,0.585554,2.60345,5.3484,0.0524148,0.106968,0.146103,198.5,280.209,169.418,110.791,0.249921,16698.3,2.78832e+08,0.0186443,0.000347608
0.36,270,58,aleatory,grid-29,r2,0.359528,12.2028,0.471439,0.420597,0.714409,3.6876,12.6976,0.122028,0.253952,0.63481,377.984,664.313,398.354,265.959,0.619876,64361.9,4.14245e+09,0.0515186,0.00265417
0.36,270,259,aleatory,grid-30,r2,0.35867,3.00635,0.496932,0.0111175,0.151401,2.67657,3.24666,0.0300635,0.0649333,0.0736542,127.704,141.799,121.856,19.944,0.138483,3478.68,1.21012e+07,0.00372716,1.38917e-05
0.36,270,270,aleatory,grid-40,r2,0.3578,2.9374,0.531503,0.01,0.0973614,2.20711,2.93439,0.029374,0.0586878,0.0651819,121.991,122.33,121.698,0.631455,0.132519,26.1559,684.134,0.000164857,2.71778e-08
0.38,285,154,aleatory,grid-15,r2,0.330257,4.65821,0.51379,0.338219,0.553479,2.32505,4.56792,0.0465821,0.0913584,0.116221,177.072,235.008,149.095,85.9139,0.214453,12670.4,1.60539e+08,0.0141205,0.000199388
0.38,285,128,aleatory,grid-23,r2,0.352818,6.75646,0.579441,0.431346,0.596217,2.81348,5.34897,0.0675646,0.106979,0.176864,220.84,324.432,187.618,136.814,0.275639,22400.2,5.01769e+08,0.0279784,0.000782789
0.38,285,40,aleatory,grid-29,r2,0.379626,24.8036,0.643658,0.619245,0.803586,6.95305,20.4412,0.248036,0.408824,1.76095,605.435,1235.18,696.498,538.685,0.949064,154326,2.38166e+10,0.0950648,0.00903732
0.38,285,268,aleatory,grid-30,r2,0.378562,3.43426,0.571375,0.0824455,0.179877,2.94501,2.98573,0.0343426,0.0597146,0.0773116,130.167,149.256,122.727,26.529,0.141254,4179.07,1.74646e+07,0.0101138,0.000102288
0.38,285,285,aleatory,grid-40,r2,0.377686,2.93936,0.539343,0.01,0.0997809,2.30078,2.93584,0.0293936,0.0587168,0.0652215,121.993,122.343,121.688,0.654506,0.132521,25.7399,662.542,0.00016392,2.68697e-08
0.4,300,168,aleatory,grid-15,r2,0.34597,4.47031,0.495957,0.312242,0.521565,2.52422,4.32731,0.0447031,0.0865462,0.107876,170.514,221.488,143.955,77.5334,0.205934,11162.9,1.24611e+08,0.0141343,0.000199779
0.4,300,129,aleatory,grid-23,r2,0.371139,6.56738,0.505246,0.372565,0.625411,2.90687,6.45162,0.0656738,0.129032,0.197302,231.558,359.283,192.815,166.468,0.287704,24873.8,6.18705e+08,0.0263876,0.000696303
0.4,300,52,aleatory,grid-29,r2,0.399695,16.3281,0.401778,0.362314,0.780854,4.45606,20.0606,0.163281,0.401212,1.17365,497.863,1010.5,477.904,532.6,0.768644,109251,1.19359e+10,0.0637634,0.00406578
0.4,300,284,aleatory,grid-30,r2,0.398552,3.42044,0.554192,0.0699728,0.173589,3.28079,3.01307,0.0342044,0.0602614,0.0776081,129.839,150.908,121.848,29.0607,0.140335,4357.32,1.89862e+07,0.0104784,0.000109797
0.42,315,151,aleatory,grid-15,r2,0.357057,5.29492,0.542815,0.362902,0.551801,2.74764,4.98507,0.0529492,0.0997015,0.132821,191.886,255.836,164.962,90.8745,0.236461,15678.8,2.45825e+08,0.0181608,0.000329813
0.42,315,115,aleatory,grid-23,r2,0.386382,8.05034,0.501286,0.373392,0.648994,3.38142,8.18845,0.0805034,0.163769,0.270153,271.54,419.765,236.016,183.749,0.335984,35281.3,1.24477e+09,0.0316361,0.00100084
0.42,315,33,aleatory,grid-29,r2,0.419961,27.4997,0.457304,0.433405,0.791034,7.10786,31.2633,0.274997,0.625265,2.7568,762.796,1601.79,811.714,790.081,1.27261,230622,5.31864e+10,0.0972551,0.00945856
0.42,315,293,aleatory,grid-30,r2,0.418632,3.79867,0.59967,0.0888424,0.187499,3.4506,3.01035,0.0379867,0.060207,0.0856782,133.87,169.358,121.891,47.4668,0.142878,5911.78,3.49492e+07,0.0146752,0.000215361
0.44,330,163,aleatory,grid-15,r2,0.375724,4.87437,0.470882,0.327562,0.574144,2.82878,5.07324,0.0487437,0.101465,0.125141,187.534,249.074,159.889,89.1851,0.230505,14690.6,2.15814e+08,0.0149204,0.000222619
0.44,330,104,aleatory,grid-23,r2,0.401646,7.72094,0.52131,0.438349,0.688969,3.45074,7.35027,0.0772094,0.147005,0.240145,265.375,408.047,228.182,179.865,0.386199,31527.2,9.93964e+08,0.0317501,0.00100807
0.44,330,26,aleatory,grid-29,r2,0.440156,36.3636,0.816701,0.790024,0.759935,12.7542,26.9804,0.363636,0.539609,3.14579,863.438,1762.94,1046.65,716.291,1.69291,279835,7.83074e+10,0.148878,0.0221646
0.44,330,312,aleatory,grid-30,r2,0.438637,3.20477,0.542636,0.0499613,0.171415,3.66802,3.1435,0.0320477,0.0628701,0.0757687,129.263,145.683,122.664,23.0184,0.140589,3820.45,1.45958e+07,0.00717452,5.14738e-05
0.45,338,151,aleatory,grid-15,r2,0.376945,5.48784,0.532409,0.416023,0.60955,2.94009,5.01704,0.0548784,0.100341,0.135316,196.673,270.789,162.253,108.536,0.249633,16358.3,2.67592e+08,0.0188791,0.000356421
0.45,338,117,aleatory,grid-23,r2,0.412913,7.17843,0.486405,0.405163,0.672711,3.5464,7.23495,0.0717843,0.144699,0.229823,255.197,386.222,220.492,165.73,0.352917,30144.8,9.08706e+08,0.0286042,0.0008182
0.45,338,29,aleatory,grid-29,r2,0.450927,44.2145,0.79698,0.773078,0.821187,15.4459,23.5515,0.442145,0.471031,3.1947,857.89,2080.93,845.919,1235.01,1.55492,274463,7.533e+10,0.171362,0.0293651
0.45,338,318,aleatory,grid-30,r2,0.44943,3.35063,0.580369,0.0644531,0.175799,3.9423,3.12901,0.0335063,0.0625802,0.07865,130.714,151.723,123.024,28.699,0.14133,4506.49,2.03085e+07,0.00915128,8.37459e-05
